Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
1.0,1.0,47.0,Suburban,37.0,None,False,Gas,True,True,2022-03-14,Green,Andreas,False,Excellent,Good,Good,Excellent,6.0,1.68,48.0,Steel MKKZ6BW Window,129.13588
1.0,,21.0,Rural,39.0,None,False,Gas,False,True,2020-01-28,Gray,Lukas,False,Excellent,Poor,Excellent,Good,6.0,2.04,,GJX8025 Aluminum VDYSZ4,83.51048
,1.0,21.0,Rural,35.0,Good,True,Electric,False,True,2022-02-01,Gray,Maria,False,Excellent,Good,Good,Excellent,16.0,1.84,12.0,Wood EQ3XC,204.80852
3.0,2.0,112.0,Suburbann,66.0,Good,False,Electricity,False,True,2021-08-03,Gray,,False,Excellent,Excellent,Good,Good,16.0,2.79,67.2,Wood VXAVNOZ Window,139.40134
1.0,1.0,79.0,Suburban,38.0,,False,Oil,True,True,2021-02-11,Gray,Stefan,False,Good,Poor,Good,Good,46.0,1.44,,AH9RGZ Steel KO3X82,212.07047
2.0,3.0,119.0,Rural,48.0,,False,Oil,False,True,2020-03-20,Yellow,,False,Good,Excellent,Poor,Good,16.0,3.5,,XN9Y8K Wood XYLK36Z,403.87527
1.0,,88.0,Rural,,Poor,,Electric,False,False,2020-05-16,Green,,False,Excellent,Poor,Good,Good,14.0,2.5,53.4,Steel 3IE7W,252.2039
1.0,1.0,8033.0,Rural,,None,False,Electricity,False,True,2023-07-10,White,,False,Good,Poor,Good,Good,6.0,1.5,28.2,7VR56OL Aluminum VQY Window,89.85384
,2.0,79.0,Urban,62.0,Poor,False,Oil Heating,True,True,2023-06-02,Green,Roman,False,Poor,Good,Poor,Good,14.0,3.06,,Wood L57RHV Window,232.86169
1.0,,29.0,Rural,,,False,Gas,False,True,2023-03-11,Green,,False,Excellent,Good,Excellent,Excellent,46.0,2.03,29.0,Aluminum FAGG Window,247.45759
1.0,1.0,26.0,Suburbann,,,False,Oil,False,True,2022-03-26,White,,False,Good,Good,Excellent,Good,6.0,3.09,,Aluminum O1J30 Window,40.11621
1.0,,67.0,Suburban,40.0,None,False,Gas,False,False,2022-05-28,Green,Sabrina,False,Excellent,Good,Good,Poor,6.0,2.37,67.0,Wood PC81 Window,83.81602
3.0,5.0,147.0,Rural,63.0,None,True,Gas,True,False,2021-12-03,Yellow,,False,Poor,Poor,Excellent,Good,6.0,4.33,,3OPD Steel C4QUJ36,381.10381
2.0,2.0,98.0,Rural,16.0,,False,Oil Heating,True,False,2021-10-10,Gray,,False,Good,Good,Excellent,Good,6.0,1.81,155.2,Steel 85QP Window,362.73064
1.0,,53.0,Urban,38.0,Poor,False,Oil Heating,True,False,2020-05-30,Gray,,False,Good,Good,Excellent,Excellent,14.0,3.04,,Aluminum 45X Window,124.53361
1.0,,26.0,Rural,46.0,,True,Gas,False,True,2023-02-18,,,False,Good,Good,Good,Good,16.0,1.14,,3S3LG Aluminum F9K,131.55037
1.0,1.0,54.0,Rural,69.0,None,True,Oil Heating,False,False,2020-06-22,Yellow,Florian,False,Excellent,Excellent,Excellent,Poor,6.0,4.89,,3ECZEU Wood X4ZI,188.55758
2.0,,123.0,Rural,19.0,None,True,Gas,False,True,2021-06-25,Green,Sandra,False,Excellent,Excellent,Good,Poor,6.0,3.37,122.0,WC2688R Aluminum EIG3DDX Window,274.03306
5.0,4.0,138.0,Rural,41.0,None,True,Oil,True,True,2022-05-19,Yellow,,False,Good,Good,Good,Excellent,6.0,4.8,,Aluminum JCM0,401.51635
1.0,2.0,111.0,Urban,61.0,None,False,Oil,False,True,2020-11-12,Gray,,False,Excellent,Excellent,Good,Good,6.0,2.05,179.2,Aluminum CWYDDSD,203.6033
1.0,1.0,38.0,Urban,50.0,None,False,Oil Heating,False,True,2020-11-01,White,,False,Excellent,Good,Good,Good,6.0,2.15,,Aluminum 140X,91.89332
1.0,,36.0,Urban,70.0,Good,False,Gas,False,False,2022-05-30,Yellow,Natalie,False,Excellent,Good,Excellent,Poor,16.0,3.64,36.0,Wood P70S535 Window,128.99805
2.0,2.0,89.0,Suburbann,39.0,None,False,Electric,False,True,2023-02-07,Yellow,,False,Good,Good,Good,Poor,6.0,3.22,52.8,W8XM Wood 5N4 Window,104.32451
1.0,1.0,92.0,Suburbann,25.0,None,False,Electricity,False,True,2021-10-11,Gray,Martin,False,Excellent,Excellent,Excellent,Excellent,6.0,1.39,,Aluminum P5PZ8 Window,85.84295
2.0,,84.0,Rural,59.0,None,False,Oil,True,True,2021-03-21,White,Andreas,False,Poor,Good,Good,Excellent,6.0,2.75,136.0,Wood PDN2RY,310.88624
2.0,2.0,67.0,Suburban,50.0,,,Oil,True,True,2022-07-15,Yellow,Roman,False,Good,Poor,Excellent,Excellent,6.0,2.13,,LKJB Wood LICXMS,125.94937
1.0,1.0,8979.0,Urban,61.0,,False,Electricity,False,True,2022-07-17,Green,,False,Good,Good,Good,Poor,14.0,2.67,18.6,1VKOA Steel PB6KJJ,176.02861
1.0,1.0,19.0,Urban,6.0,None,,Oil Heating,False,False,2022-06-28,Green,Sabrina,False,Good,Good,Good,Poor,6.0,3.25,,Steel WDC4,144.54239
1.0,1.0,79.0,Urban,70.0,Poor,False,Gas,False,False,2021-12-12,Green,,False,Excellent,Good,Good,Excellent,14.0,2.03,79.0,Aluminum IG4,122.2759
1.0,,53.0,Suburban,68.0,None,False,Gas,True,False,2020-01-27,Green,,False,Good,Excellent,Good,Good,6.0,2.79,,8VQAQQM Steel 4GY Window,98.113
1.0,2.0,90.0,Suburban,26.0,Excellent,False,Electric,False,True,2020-06-23,Green,Johanna,False,Good,Excellent,Good,Good,46.0,1.84,,Wood IL6Y Window,163.70742
1.0,2.0,66.0,Suburban,56.0,,True,Oil,False,False,2022-04-03,Gray,,False,Good,Excellent,Excellent,Good,46.0,1.43,,Steel TKC Window,175.49903
1.0,2.0,96.0,Suburbann,15.0,,,Electricity,True,True,2020-08-07,Gray,,False,Good,Good,Good,Poor,16.0,1.26,,Wood IFIDK Window,126.34443
1.0,,122.0,Suburbann,70.0,Good,False,Gas,False,False,2021-02-11,,,False,Good,Poor,Good,Good,16.0,2.72,,3R7 Steel Z6OFW7J,141.5547
3.0,4.0,135.0,Urban,48.0,,,Gas,True,True,2023-01-22,White,Andreas,False,Excellent,Excellent,Poor,Good,6.0,2.43,,Wood PRB,284.04233
,3.0,101.0,Rural,6.0,None,False,Oil Heating,False,True,2023-11-25,Green,,False,Poor,Excellent,Poor,Excellent,6.0,3.35,,T27IE Wood 02T Window,370.8086
1.0,1.0,50.0,Rural,,None,False,Oil,False,True,2020-11-02,Yellow,Lukas,False,Good,Good,Poor,Excellent,6.0,3.82,81.6,CCU1ZTV Aluminum 8HF4F,131.70414
1.0,,22.0,Suburban,,Good,False,Electricity,True,True,2023-12-12,,Johanna,False,Poor,Good,Good,Excellent,16.0,1.96,,XJ7UKOF Steel 2KHZC,112.81739
3.0,3.0,100.0,Urban,34.0,Excellent,False,Electric,False,True,2023-10-05,Yellow,,False,Excellent,Good,Good,Good,46.0,2.55,60.0,Aluminum 3ZURFG,263.90993
2.0,,136.0,Rural,27.0,None,False,Gas,True,True,2023-08-18,Gray,,False,Good,Poor,Good,Good,6.0,2.59,136.0,Aluminum VNSCX Window,302.07907
3.0,1.0,127.0,Urban,66.0,None,False,Gas,False,True,2020-09-21,Green,,False,Poor,Good,Good,Excellent,6.0,1.62,,J9H Aluminum ZM38A,177.26699
5.0,2.0,140.0,Suburbann,32.0,None,,Electric,False,True,2023-11-21,Yellow,Stefan,False,Good,Good,Excellent,Good,6.0,4.02,84.6,FCEIU Wood WE9 Window,153.31758
1.0,1.0,41.0,Rural,41.0,Good,True,Gas,False,False,2023-12-04,Green,Florian,False,Good,Good,Good,Good,16.0,3.31,5059.0,MKFL Wood 6CJXD0N,198.35813
4.0,4.0,134.0,Urban,20.0,None,False,Electric,True,True,2023-08-20,White,,False,Excellent,Poor,Good,Good,6.0,2.93,,Steel 08TG Window,316.71819
1.0,1.0,38.0,Suburbann,45.0,None,False,Electricity,False,True,2020-11-01,Green,,False,Good,Good,Poor,Excellent,6.0,2.06,23.4,CYK Steel H1TR8S9 Window,99.28626
1.0,,48.0,Suburbann,55.0,,,Electric,False,True,2023-04-26,Yellow,Denis,False,Good,Good,Good,Excellent,16.0,2.98,29.4,8NS0DU Steel G96AKJ9,131.34758
2.0,2.0,118.0,Suburban,40.0,Excellent,False,Electric,False,True,2021-10-23,Gray,,False,Poor,Poor,Excellent,Excellent,46.0,2.1,,IQV4D5 Wood GQQ4 Window,181.28567
1.0,1.0,37.0,Suburban,31.0,None,False,Oil Heating,False,True,2024-02-14,Yellow,Sandra,False,Good,Poor,Poor,Good,6.0,2.41,60.8,Wood H7V4N6 Window,83.69621
1.0,1.0,47.0,Suburbann,,None,True,Electricity,False,True,2023-04-16,White,Florian,False,Poor,Excellent,Excellent,Excellent,6.0,3.09,28.2,Steel 4BB25HH Window,108.08102
1.0,1.0,55.0,Rural,,None,True,Oil,True,True,2021-11-24,Yellow,,False,Good,Good,Poor,Excellent,6.0,3.31,88.0,E55D Steel LRTT,307.47798
1.0,1.0,31.0,Rural,21.0,None,,Electric,False,False,2023-05-26,White,Daniel,False,Good,Good,Poor,Good,6.0,2.12,17.4,D1PL34 Steel BYIDST2,197.18885
3.0,3.0,105.0,Urban,27.0,,False,Gas,False,True,2020-04-30,White,Johanna,False,Excellent,Good,Good,Good,6.0,2.37,106.0,X1OGSR7 Steel 107PF,272.80377
1.0,1.0,25.0,Suburban,28.0,None,False,Oil Heating,True,True,2022-08-06,White,Florian,False,Good,Poor,Poor,Good,6.0,3.78,40.0,THLU Wood HONK2 Window,76.35695
,2.0,117.0,Urban,,None,,Oil Heating,True,True,2023-02-08,Green,,False,Good,Excellent,Excellent,Good,6.0,1.98,6405.0,Wood REU9C Window,282.20531
2.0,2.0,112.0,Suburbann,58.0,Good,,Gas,False,True,2023-11-15,Gray,Johanna,False,Excellent,Excellent,Excellent,Good,16.0,2.26,109.0,Steel P1II,195.18593
3.0,,105.0,Suburban,60.0,,False,Oil,True,True,2022-02-09,Yellow,Sandra,False,Poor,Good,Good,Good,6.0,2.18,,Aluminum DFB Window,123.989
1.0,1.0,65.0,Suburbann,68.0,None,False,Electricity,False,True,2020-02-12,Gray,Andreas,False,Excellent,Good,Poor,Good,6.0,1.71,37.8,Steel ECW1 Window,106.13729
3.0,,125.0,Suburban,53.0,Good,False,Gas,True,True,2022-08-20,White,,False,Poor,Poor,Excellent,Good,16.0,2.64,125.0,Wood W88,168.99989
2.0,1.0,96.0,Suburban,,,False,Gas,False,True,2021-01-10,Yellow,Martin,False,Poor,Good,Good,Good,14.0,4.82,97.0,958K Aluminum HAMMW Window,88.76439
2.0,1.0,102.0,Rural,48.0,None,False,Oil,False,False,2020-06-24,Yellow,,False,Excellent,Excellent,Poor,Good,6.0,4.69,,Steel COK Window,332.7105
2.0,3.0,126.0,Urban,60.0,,False,Electricity,True,True,2024-03-29,Gray,Martin,False,Excellent,Good,Excellent,Good,14.0,2.96,,L2WU Wood RLDVU Window,265.30936
1.0,1.0,29.0,Rural,,None,,Gas,False,True,2022-01-08,Green,,False,Poor,Poor,Excellent,Good,6.0,1.96,28.0,Wood D8YQI7 Window,139.99302
,1.0,124.0,Urban,4.0,Poor,,Electricity,False,True,2021-06-23,Green,,False,Excellent,Excellent,Good,Good,14.0,3.05,,Aluminum 71CP9 Window,192.40102
,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,59.0,Rural,63.0,,False,Electricity,False,True,2020-10-14,White,Theresa,False,Poor,Good,Good,Poor,16.0,3.78,34.8,Steel 9TBLT Window,272.73068
3.0,2.0,119.0,Urban,45.0,None,False,Electricity,True,True,2020-07-17,White,Denis,False,Excellent,Good,Good,Good,6.0,3.55,,Aluminum SEXG47 Window,164.52856
2.0,2.0,98.0,Rural,47.0,None,False,Electric,False,True,2022-10-04,Yellow,Florian,False,Poor,Good,Good,Good,6.0,2.82,,Aluminum N0GQZ,177.74107
1.0,1.0,57.0,Suburban,55.0,Poor,False,Electric,False,True,2021-06-20,White,,False,Excellent,Poor,Good,Good,14.0,3.48,,VE6XQO2 Aluminum B0BM,61.64647
,1.0,59.0,Suburbann,39.0,None,False,Electric,True,True,2023-10-06,Yellow,Andreas,False,Excellent,Good,Good,Excellent,6.0,2.27,8326.0,LPV00R4 Aluminum CSN6H Window,69.38438
,1.0,5667.0,Urban,,,,Gas,True,True,2021-06-29,,,False,Poor,Good,Good,Good,6.0,3.4,28.0,Steel 9ZX3JA8,160.73645
3.0,,117.0,Urban,51.0,,True,Oil Heating,False,True,2020-08-18,Gray,Sandra,False,Good,Poor,Poor,Good,16.0,1.1,,Wood VWNT1,279.82585
1.0,2.0,92.0,Rural,,,True,Gas,False,True,2021-11-17,White,,False,Excellent,Poor,Good,Good,16.0,3.18,,Steel 40X Window,365.42383
1.0,1.0,80.0,Urban,22.0,,True,Electric,False,True,2020-09-21,Gray,Roman,False,Poor,Excellent,Good,Poor,6.0,2.53,,Steel 85H,202.16686
,2.0,81.0,Urban,54.0,None,,Electric,False,True,2023-04-14,Gray,Sabrina,False,Excellent,Excellent,Good,Good,6.0,1.9,,AR6294 Aluminum XUZU Window,123.94232
,,131.0,Suburbann,57.0,None,False,Electric,False,False,2023-11-04,Gray,Andreas,False,Poor,Excellent,Excellent,Good,6.0,1.92,79.2,Aluminum T4U9U2,90.44384
1.0,,44.0,Suburban,,None,False,Oil Heating,False,True,2023-12-29,Green,,False,Excellent,Excellent,Excellent,Poor,6.0,3.05,68.8,5QP8 Aluminum IO5C8Y Window,61.48053
1.0,,92.0,Urban,24.0,,False,Electricity,True,True,2020-05-16,Gray,Denis,False,Poor,Good,Good,Good,14.0,1.79,,TSQ8O1 Steel JVP Window,245.73527
1.0,1.0,57.0,Rural,56.0,Poor,,Gas,True,True,2022-06-15,Green,Florian,False,Poor,Good,Excellent,Excellent,14.0,1.83,,WMUEJ Steel PZN Window,329.62138
,,88.0,Urban,62.0,Good,False,Oil,False,True,2024-01-14,Gray,,True,Good,Good,Good,Good,16.0,1.62,139.2,Steel 5C79DV,306.16859
2.0,1.0,128.0,,-46.0,None,False,Electricity,True,True,2021-05-03,White,Florian,False,Good,Poor,Excellent,Poor,6.0,1.59,,J1YIFMW Aluminum CMU Window,93.57659
1.0,1.0,122.0,Suburbann,28.0,,False,Electricity,True,True,2020-10-07,White,Roman,False,Good,Good,Good,Excellent,6.0,2.97,72.6,Wood 0NW4Q,125.37942
,1.0,33.0,Suburbann,,,False,Oil Heating,True,False,2023-12-03,White,Sabrina,False,Good,Poor,Good,Excellent,6.0,2.83,49.6,L7S Steel 995A,95.85632
1.0,1.0,92.0,Suburbann,63.0,None,True,Electricity,True,True,2020-03-05,White,,False,Good,Good,Excellent,Good,6.0,3.64,,Aluminum FLMG6U,73.10897
,1.0,58.0,Suburbann,38.0,,False,Gas,False,False,2020-04-01,Gray,,False,Poor,Poor,Good,Good,46.0,2.3,58.0,K28 Wood ZMBC107,115.7901
1.0,,22.0,Suburbann,34.0,None,True,Oil,True,True,2020-10-05,,Martin,False,Good,Excellent,Good,Poor,6.0,2.41,,Wood HTLTBK Window,76.54197
1.0,,98.0,Suburbann,50.0,Excellent,False,Oil Heating,True,True,2021-07-22,,,False,Good,Excellent,Good,Poor,46.0,4.08,,KHII1Q Aluminum STE3 Window,174.40335
1.0,1.0,33.0,Rural,55.0,,,Gas,True,True,2023-03-15,Yellow,,False,Good,Good,Poor,Good,16.0,3.83,32.0,3DLKWV Steel KTQ3NH,292.71525
1.0,,52.0,Urban,37.0,,,Electricity,True,True,2021-07-16,White,Denis,False,Good,Good,Good,Excellent,6.0,3.74,31.8,H9ZHCD Steel EX9O785,200.61956
1.0,1.0,32.0,Suburbann,49.0,Good,False,Oil Heating,True,False,2020-06-10,White,Maria,False,Good,Good,Good,Good,16.0,3.17,,6X3 Steel YNDN55,108.23528
1.0,1.0,96.0,Rural,49.0,None,True,Oil,False,True,2021-11-27,Green,,False,Excellent,Poor,Excellent,Good,6.0,1.83,,Aluminum K338G Window,249.579
2.0,,65.0,Rural,-2.0,None,False,Gas,True,True,2020-02-22,White,Andreas,False,Good,Poor,Excellent,Good,6.0,2.39,,A1RMAST Wood HBF1E,248.89233
1.0,,78.0,Suburban,40.0,,False,Oil,False,True,2022-06-29,Green,,False,Good,Good,Good,Good,14.0,2.77,124.8,HQC2A Wood 82VT1,134.07878
1.0,2.0,66.0,Rural,67.0,,False,Electricity,True,True,2020-05-27,Yellow,Andreas,False,Good,Excellent,Poor,Good,6.0,4.4,39.6,0OQ Steel I80XS1,275.54542
1.0,,43.0,Urban,54.0,Good,,Oil Heating,False,True,2021-05-05,Green,Laura,False,Good,Excellent,Excellent,Good,16.0,2.35,65.6,9WWZU Wood QODF3T,179.71198
2.0,,147.0,Suburbann,20.0,None,False,Electricity,False,False,2020-03-22,White,,False,Excellent,Poor,Good,Good,6.0,2.37,,FQC6 Wood 2VJK7 Window,112.18396
1.0,2.0,120.0,Suburbann,42.0,None,True,Electric,True,False,2023-07-08,White,,False,Good,Excellent,Good,Good,6.0,2.4,-935.0,Wood YB8PSPS Window,111.55332
1.0,5.0,137.0,Urban,,Poor,False,Electric,True,True,2022-04-25,Green,,False,Excellent,Good,Excellent,Good,14.0,1.5,82.2,V90S Wood H7VI,262.43546
2.0,3.0,126.0,Urban,40.0,None,,Gas,True,True,2020-01-16,Yellow,Denis,False,Poor,Good,Excellent,Poor,6.0,2.16,,Wood 5U6,234.58247
1.0,,58.0,Suburban,,,True,Electricity,False,True,2021-12-01,Green,Sandra,False,Good,Poor,Good,Good,6.0,1.9,,Aluminum A3VPY,42.2398
