Bedrooms,Bathrooms,SquareFootageHouse,Location_Rural,Location_Suburban,Location_Urban,Age,PoolQuality,HeatingType_Electricity,HeatingType_Gas,HeatingType_Oil,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor_Gray,HouseColor_Green,HouseColor_White,HouseColor_Yellow,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames_Aluminum,WindowModelNames_Steel,WindowModelNames_Wood,Price
1,1,97.0,0.0,0.0,1.0,56.0,2,0.0,0.0,1.0,1,0,49,0.0,0.0,0.0,1.0,0,2,2,2,3,16,3.98,155.2,1.0,0.0,0.0,174.32156
2,2,143.0,1.0,0.0,0.0,37.0,0,0.0,1.0,0.0,0,1,13,0.0,0.0,0.0,1.0,0,3,1,3,3,6,4.74,121.91594266321904,0.0,0.0,1.0,367.06263
1,2,111.0,0.0,1.0,0.0,35.0,3,1.0,0.0,0.0,1,1,26,1.0,0.0,0.0,0.0,0,2,2,2,3,46,2.09,86.88990987141486,0.0,0.0,1.0,186.69676
1,1,63.0,1.0,0.0,0.0,50.0,0,0.0,1.0,0.0,0,0,31,0.0,0.0,1.0,0.0,0,2,3,3,2,6,2.51,64.0,1.0,0.0,0.0,133.52741
1,2,113.0,1.0,0.0,0.0,46.0,0,0.0,0.0,1.0,0,1,27,1.0,0.0,0.0,0.0,0,3,2,2,2,6,3.08,180.8,0.0,0.0,1.0,364.38449
1,1,23.0,1.0,0.0,0.0,62.0,0,0.0,0.0,1.0,0,0,15,0.0,1.0,0.0,0.0,0,2,2,1,3,6,2.67,38.943307012409164,1.0,0.0,0.0,71.85705
1,1,74.0,0.0,1.0,0.0,63.0,0,0.0,1.0,0.0,0,0,44,1.0,0.0,0.0,0.0,0,3,3,2,3,6,1.61,72.0,0.0,0.0,1.0,87.91308
1,1,42.0,1.0,0.0,0.0,20.0,2,1.0,0.0,0.0,0,1,33,1.0,0.0,0.0,0.0,0,2,3,1,2,16,1.7,33.31191551807187,1.0,0.0,0.0,147.83111
1,2,94.0,1.0,0.0,0.0,55.0,0,0.0,1.0,0.0,1,1,12,1.0,0.0,0.0,0.0,0,2,3,3,2,6,2.96,94.0,0.0,1.0,0.0,384.4957
1,1,58.0,0.0,0.0,1.0,55.0,2,0.0,0.0,1.0,1,1,4,0.0,1.0,0.0,0.0,0,2,2,3,3,16,1.66,91.12100493159197,0.0,1.0,0.0,283.20019
1,1,44.0,0.0,0.0,1.0,62.0,0,0.0,1.0,0.0,1,1,27,1.0,0.0,0.0,0.0,0,2,2,1,3,6,2.15,46.0,0.0,0.0,1.0,142.49776
3,2,113.0,0.0,0.0,1.0,35.0,0,0.0,1.0,0.0,0,0,2,0.0,1.0,0.0,0.0,0,1,2,2,2,6,3.71,113.0,0.0,1.0,0.0,244.56593
2,1,106.0,1.0,0.0,0.0,41.0,0,0.0,0.0,1.0,0,1,31,1.0,0.0,0.0,0.0,0,2,1,2,3,6,2.85,169.48533443252686,0.0,0.0,1.0,341.57316
1,3,119.0,0.0,0.0,1.0,57.0,0,1.0,0.0,0.0,0,1,6,1.0,0.0,0.0,0.0,0,2,2,2,2,6,2.04,93.56975310895453,0.0,0.0,1.0,198.13125
1,1,22.0,0.0,0.0,1.0,43.0,0,0.0,0.0,1.0,1,1,34,0.0,0.0,0.0,1.0,0,3,3,3,3,6,1.7,35.586130900460816,0.0,0.0,1.0,150.33924
1,1,57.0,0.0,0.0,1.0,55.0,0,1.0,0.0,0.0,1,1,13,0.0,0.0,0.0,1.0,0,3,3,1,3,6,3.97,33.6,1.0,0.0,0.0,106.55728
1,1,21.0,1.0,0.0,0.0,42.0,0,0.0,0.0,1.0,1,1,12,1.0,0.0,0.0,0.0,0,2,2,2,3,6,3.09,36.8,0.0,0.0,1.0,195.92752
5,4,134.0,0.0,1.0,0.0,41.0,1,1.0,0.0,0.0,0,0,44,0.0,0.0,1.0,0.0,0,2,1,2,1,14,2.02,81.0,1.0,0.0,0.0,95.3143
1,1,84.0,0.0,0.0,1.0,49.0,0,0.0,0.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0,3,3,3,2,6,2.26,133.43660487428298,0.0,1.0,0.0,280.32503
2,1,89.0,0.0,1.0,0.0,50.0,0,0.0,0.0,1.0,1,1,17,0.0,0.0,0.0,1.0,0,3,1,1,2,6,1.96,144.0,0.0,1.0,0.0,169.52224
1,1,39.0,1.0,0.0,0.0,47.0,0,0.0,1.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0,3,2,1,2,6,2.26,40.0,0.0,0.0,1.0,205.98332
2,2,105.0,1.0,0.0,0.0,60.0,0,0.0,1.0,0.0,0,1,24,1.0,0.0,0.0,0.0,0,3,1,2,2,6,2.98,87.25226299063216,0.0,0.0,1.0,292.36632
2,1,63.0,0.0,0.0,1.0,47.0,0,1.0,0.0,0.0,0,0,41,1.0,0.0,0.0,0.0,0,3,3,1,3,6,1.24,48.4894440345526,0.0,0.0,1.0,131.06434
2,2,104.0,0.0,1.0,0.0,44.0,0,0.0,1.0,0.0,1,0,17,1.0,0.0,0.0,0.0,0,2,3,2,1,6,1.99,78.19396598510214,0.0,0.0,1.0,114.13432
1,1,19.0,0.0,0.0,1.0,55.0,0,1.0,0.0,0.0,0,1,15,0.0,1.0,0.0,0.0,0,2,2,2,2,6,1.76,16.2114159670382,0.0,1.0,0.0,154.71856
1,1,108.0,1.0,0.0,0.0,24.0,2,0.0,0.0,1.0,1,1,8,0.0,0.0,1.0,0.0,0,3,3,3,2,16,1.92,174.4,0.0,0.0,1.0,417.16825
1,2,128.0,1.0,0.0,0.0,65.0,0,1.0,0.0,0.0,1,1,19,0.0,1.0,0.0,0.0,0,3,1,2,1,6,2.54,75.6,0.0,0.0,1.0,275.68967
2,1,88.0,0.0,0.0,1.0,41.0,0,1.0,0.0,0.0,0,1,38,0.0,0.0,1.0,0.0,0,2,3,1,3,6,3.4,71.0230844178422,0.0,1.0,0.0,226.87543
1,1,46.0,1.0,0.0,0.0,37.0,0,1.0,0.0,0.0,1,0,37,0.0,1.0,0.0,0.0,0,1,1,1,2,6,2.92,27.0,1.0,0.0,0.0,80.21964
1,2,106.0,1.0,0.0,0.0,40.0,0,1.0,0.0,0.0,0,1,48,0.0,0.0,0.0,1.0,0,2,3,2,2,6,4.49,64.2,1.0,0.0,0.0,175.49131
3,2,101.0,1.0,0.0,0.0,61.0,0,0.0,1.0,0.0,1,1,13,0.0,0.0,1.0,0.0,0,2,2,1,2,6,2.27,100.0,0.0,1.0,0.0,371.88623
1,1,30.0,1.0,0.0,0.0,68.0,0,0.0,0.0,1.0,0,1,30,0.0,0.0,1.0,0.0,0,3,3,3,3,6,1.67,48.0,0.0,1.0,0.0,271.70536
2,2,111.0,1.0,0.0,0.0,35.0,1,0.0,1.0,0.0,0,1,32,0.0,1.0,0.0,0.0,0,3,3,2,3,14,3.24,90.97102188245752,1.0,0.0,0.0,270.61128
2,3,141.0,0.0,1.0,0.0,40.0,2,0.0,1.0,0.0,1,1,38,0.0,0.0,1.0,0.0,0,1,1,2,3,16,1.53,108.96204207859672,0.0,0.0,1.0,173.33556
2,1,118.0,1.0,0.0,0.0,25.0,3,1.0,0.0,0.0,1,1,32,0.0,0.0,0.0,1.0,0,2,1,2,2,46,3.3,100.95957432263337,1.0,0.0,0.0,358.315
1,2,95.0,1.0,0.0,0.0,19.0,3,0.0,1.0,0.0,1,0,46,0.0,0.0,1.0,0.0,0,2,3,2,2,46,1.73,84.82236107705351,0.0,1.0,0.0,419.73791
1,1,40.0,0.0,1.0,0.0,33.0,1,1.0,0.0,0.0,1,1,4,0.0,0.0,1.0,0.0,0,2,2,2,2,14,2.07,30.544779057656797,0.0,0.0,1.0,98.12627
1,1,52.0,1.0,0.0,0.0,53.0,0,0.0,0.0,1.0,0,0,10,0.0,0.0,0.0,1.0,1,2,2,2,2,6,2.29,83.36277378855868,1.0,0.0,0.0,130.7967
1,1,93.0,0.0,0.0,1.0,53.0,0,1.0,0.0,0.0,1,0,36,0.0,1.0,0.0,0.0,0,2,2,3,2,6,1.95,55.8,0.0,1.0,0.0,190.74948
5,4,148.0,0.0,1.0,0.0,67.0,0,0.0,0.0,1.0,1,1,24,1.0,0.0,0.0,0.0,0,1,3,3,2,6,2.32,235.2,0.0,1.0,0.0,237.72132
1,1,39.0,1.0,0.0,0.0,58.0,2,0.0,1.0,0.0,0,1,45,1.0,0.0,0.0,0.0,0,1,2,2,2,16,3.04,34.143390826243426,0.0,1.0,0.0,269.98479
1,2,73.0,0.0,0.0,1.0,65.0,3,0.0,1.0,0.0,1,0,39,0.0,1.0,0.0,0.0,0,2,2,3,2,46,3.45,73.26989322431814,1.0,0.0,0.0,145.27640333333332
3,1,114.0,1.0,0.0,0.0,40.0,1,0.0,1.0,0.0,0,1,24,0.0,0.0,1.0,0.0,0,1,2,2,1,14,1.74,113.0,0.0,0.0,1.0,326.42403
1,3,130.0,0.0,0.0,1.0,30.0,0,0.0,0.0,1.0,0,1,50,0.0,0.0,1.0,0.0,0,1,1,3,3,6,2.89,206.4,0.0,0.0,1.0,268.75486
1,1,25.0,0.0,0.0,1.0,35.0,0,0.0,0.0,1.0,0,0,42,0.0,1.0,0.0,0.0,0,2,1,3,2,6,2.83,40.57403905629252,0.0,1.0,0.0,139.58602
2,1,62.0,0.0,1.0,0.0,48.0,2,0.0,0.0,1.0,0,0,29,0.0,0.0,1.0,0.0,0,3,2,3,3,16,1.38,99.06603214632963,0.0,1.0,0.0,138.16784
4,1,150.0,0.0,0.0,1.0,63.0,0,1.0,0.0,0.0,0,0,31,0.0,0.0,0.0,1.0,0,2,3,2,2,6,4.85,114.28275307768257,1.0,0.0,0.0,148.94321
2,3,105.0,0.0,1.0,0.0,52.0,0,0.0,1.0,0.0,1,1,37,0.0,0.0,0.0,1.0,0,2,3,2,3,6,3.57,80.0941933696854,0.0,0.0,1.0,139.02835
2,3,127.0,0.0,0.0,1.0,41.0,0,1.0,0.0,0.0,0,0,17,1.0,0.0,0.0,0.0,0,1,2,1,2,6,1.96,99.8882378044475,0.0,1.0,0.0,201.74836
1,1,27.0,0.0,0.0,1.0,33.0,0,0.0,1.0,0.0,1,1,7,0.0,0.0,1.0,0.0,0,3,1,1,1,6,2.7,26.0,0.0,0.0,1.0,108.83434
3,1,147.0,0.0,1.0,0.0,49.0,1,1.0,0.0,0.0,0,0,45,1.0,0.0,0.0,0.0,0,2,2,2,2,14,2.88,87.6,1.0,0.0,0.0,93.41169
1,1,23.0,1.0,0.0,0.0,58.0,0,0.0,0.0,1.0,1,1,11,1.0,0.0,0.0,0.0,0,3,2,3,3,6,1.24,35.2,1.0,0.0,0.0,129.60086
1,1,48.0,0.0,1.0,0.0,64.0,2,1.0,0.0,0.0,0,1,19,0.0,0.0,1.0,0.0,0,2,3,3,3,16,3.15,37.42024601038885,0.0,1.0,0.0,134.10123
1,1,47.0,0.0,0.0,1.0,65.0,1,0.0,0.0,1.0,0,1,23,0.0,1.0,0.0,0.0,0,1,1,2,2,14,3.27,73.6,0.0,1.0,0.0,207.77898
1,1,59.0,1.0,0.0,0.0,45.0,3,0.0,0.0,1.0,0,1,43,1.0,0.0,0.0,0.0,0,3,3,1,1,46,2.74,91.20725616135503,0.0,1.0,0.0,424.85266
1,1,46.0,0.0,1.0,0.0,39.0,2,1.0,0.0,0.0,0,1,28,0.0,1.0,0.0,0.0,0,1,3,3,3,16,1.65,35.847754571700726,0.0,1.0,0.0,131.07269
1,1,36.0,0.0,0.0,1.0,52.0,0,0.0,0.0,1.0,0,1,46,1.0,0.0,0.0,0.0,0,2,1,2,3,6,2.9,56.0,1.0,0.0,0.0,78.76288
2,3,108.0,0.0,0.0,1.0,2.0,3,1.0,0.0,0.0,1,1,50,0.0,0.0,1.0,0.0,0,2,2,1,3,46,1.73,64.2,0.0,0.0,1.0,305.86436
1,1,39.0,1.0,0.0,0.0,46.0,0,0.0,0.0,1.0,1,1,34,0.0,1.0,0.0,0.0,0,1,2,2,1,6,1.96,60.57742369324076,0.0,1.0,0.0,261.71307
1,1,42.0,1.0,0.0,0.0,67.0,3,1.0,0.0,0.0,1,1,47,0.0,0.0,0.0,1.0,0,2,2,3,2,46,2.19,25.2,0.0,1.0,0.0,383.95709
1,2,62.0,1.0,0.0,0.0,43.0,0,0.0,1.0,0.0,1,1,16,0.0,1.0,0.0,0.0,0,2,1,1,2,6,2.4,50.96021822136413,0.0,0.0,1.0,229.39856
1,3,123.0,0.0,1.0,0.0,62.0,2,0.0,0.0,1.0,0,0,36,0.0,0.0,1.0,0.0,0,1,3,3,2,16,1.82,196.8,1.0,0.0,0.0,124.51035
3,2,126.0,0.0,1.0,0.0,53.0,0,0.0,0.0,1.0,0,1,33,0.0,1.0,0.0,0.0,0,1,2,1,2,6,3.33,201.6,1.0,0.0,0.0,129.68117
4,5,148.0,0.0,1.0,0.0,35.0,0,1.0,0.0,0.0,1,0,34,0.0,0.0,0.0,1.0,0,2,2,1,2,6,4.2,109.93744104836252,1.0,0.0,0.0,102.03082
1,1,45.0,1.0,0.0,0.0,35.0,2,0.0,0.0,1.0,0,1,9,0.0,0.0,1.0,0.0,0,3,1,2,2,16,3.69,71.5743976485655,1.0,0.0,0.0,179.06572
2,1,84.0,0.0,0.0,1.0,68.0,3,0.0,1.0,0.0,1,0,45,1.0,0.0,0.0,0.0,0,3,2,2,2,46,1.35,68.35411476812897,0.0,0.0,1.0,237.67435
1,1,38.0,0.0,0.0,1.0,62.0,0,1.0,0.0,0.0,1,1,9,0.0,0.0,1.0,0.0,0,2,3,3,1,6,1.85,28.731912010678148,1.0,0.0,0.0,84.17778
2,2,82.0,0.0,0.0,1.0,26.0,3,0.0,0.0,1.0,1,1,7,1.0,0.0,0.0,0.0,0,3,2,3,2,46,2.05,131.2,0.0,1.0,0.0,411.84859
2,1,130.0,1.0,0.0,0.0,57.0,0,0.0,0.0,1.0,1,1,16,1.0,0.0,0.0,0.0,0,2,2,1,2,6,2.16,208.86898333909372,1.0,0.0,0.0,331.3067
1,3,114.0,0.0,0.0,1.0,66.0,1,1.0,0.0,0.0,1,1,2,0.0,0.0,0.0,1.0,0,3,2,2,2,14,1.98,69.0,0.0,0.0,1.0,240.70889
1,1,47.0,0.0,1.0,0.0,37.0,0,0.0,1.0,0.0,1,1,24,0.0,1.0,0.0,0.0,0,3,2,2,3,6,1.68,48.0,0.0,1.0,0.0,129.13588
1,1,21.0,1.0,0.0,0.0,39.0,0,0.0,1.0,0.0,0,1,50,1.0,0.0,0.0,0.0,0,3,1,3,2,6,2.04,16.336464364127476,1.0,0.0,0.0,83.51048
1,1,21.0,1.0,0.0,0.0,35.0,2,1.0,0.0,0.0,0,1,25,1.0,0.0,0.0,0.0,0,3,2,2,3,16,1.84,12.0,0.0,0.0,1.0,204.80852
3,2,112.0,0.0,1.0,0.0,66.0,2,1.0,0.0,0.0,0,1,31,1.0,0.0,0.0,0.0,0,3,3,2,2,16,2.79,67.2,0.0,0.0,1.0,139.40134
1,1,79.0,0.0,1.0,0.0,38.0,3,0.0,0.0,1.0,1,1,37,1.0,0.0,0.0,0.0,0,2,1,2,2,46,1.44,125.60346762170514,0.0,1.0,0.0,212.07047
2,3,119.0,1.0,0.0,0.0,48.0,2,0.0,0.0,1.0,0,1,48,0.0,0.0,0.0,1.0,0,2,3,1,2,16,3.5,191.4248323005429,0.0,0.0,1.0,403.87527
1,1,88.0,1.0,0.0,0.0,53.0,1,1.0,0.0,0.0,0,0,46,0.0,1.0,0.0,0.0,0,3,1,2,2,14,2.5,53.4,0.0,1.0,0.0,252.2039
1,1,95.0,1.0,0.0,0.0,48.0,0,1.0,0.0,0.0,0,1,8,0.0,0.0,1.0,0.0,0,2,1,2,2,6,1.5,28.2,1.0,0.0,0.0,89.85384
1,2,79.0,0.0,0.0,1.0,62.0,1,0.0,0.0,1.0,1,1,9,0.0,1.0,0.0,0.0,0,1,2,1,2,14,3.06,125.51260668005905,0.0,0.0,1.0,232.86169
1,1,29.0,1.0,0.0,0.0,51.0,3,0.0,1.0,0.0,0,1,12,0.0,1.0,0.0,0.0,0,3,2,3,3,46,2.03,29.0,1.0,0.0,0.0,247.45759
1,1,26.0,0.0,1.0,0.0,47.0,0,0.0,0.0,1.0,0,1,24,0.0,0.0,1.0,0.0,0,2,2,3,2,6,3.09,44.30479309401451,1.0,0.0,0.0,40.11621
1,1,67.0,0.0,1.0,0.0,40.0,0,0.0,1.0,0.0,0,0,22,0.0,1.0,0.0,0.0,0,3,2,2,1,6,2.37,67.0,0.0,0.0,1.0,83.81602
3,5,147.0,1.0,0.0,0.0,63.0,0,0.0,1.0,0.0,1,0,27,0.0,0.0,0.0,1.0,0,1,1,3,2,6,4.33,126.04507794178917,0.0,1.0,0.0,381.10381
2,2,98.0,1.0,0.0,0.0,16.0,0,0.0,0.0,1.0,1,0,29,1.0,0.0,0.0,0.0,0,2,2,3,2,6,1.81,155.2,0.0,1.0,0.0,362.73064
1,1,53.0,0.0,0.0,1.0,38.0,1,0.0,0.0,1.0,1,0,46,1.0,0.0,0.0,0.0,0,2,2,3,3,14,3.04,85.02076056320502,1.0,0.0,0.0,124.53361
1,1,26.0,1.0,0.0,0.0,46.0,2,0.0,1.0,0.0,0,1,13,0.0,1.0,0.0,0.0,0,2,2,2,2,16,1.14,20.984873109301102,1.0,0.0,0.0,131.55037
1,1,54.0,1.0,0.0,0.0,69.0,0,0.0,0.0,1.0,0,0,45,0.0,0.0,0.0,1.0,0,3,3,3,1,6,4.89,85.79568896853752,0.0,0.0,1.0,188.55758
2,3,123.0,1.0,0.0,0.0,19.0,0,0.0,1.0,0.0,0,1,33,0.0,1.0,0.0,0.0,0,3,3,2,1,6,3.37,122.0,1.0,0.0,0.0,274.03306
5,4,138.0,1.0,0.0,0.0,41.0,0,0.0,0.0,1.0,1,1,22,0.0,0.0,0.0,1.0,0,2,2,2,3,6,4.8,223.0531522613066,1.0,0.0,0.0,401.51635
1,2,111.0,0.0,0.0,1.0,61.0,0,0.0,0.0,1.0,0,1,40,1.0,0.0,0.0,0.0,0,3,3,2,2,6,2.05,179.2,1.0,0.0,0.0,203.6033
1,1,38.0,0.0,0.0,1.0,50.0,0,0.0,0.0,1.0,0,1,40,0.0,0.0,1.0,0.0,0,3,2,2,2,6,2.15,61.96509263532665,1.0,0.0,0.0,91.89332
1,1,36.0,0.0,0.0,1.0,70.0,2,0.0,1.0,0.0,0,0,22,0.0,0.0,0.0,1.0,0,3,2,3,1,16,3.64,36.0,0.0,0.0,1.0,128.99805
2,2,89.0,0.0,1.0,0.0,39.0,0,1.0,0.0,0.0,0,1,13,0.0,0.0,0.0,1.0,0,2,2,2,1,6,3.22,52.8,0.0,0.0,1.0,104.32451
1,1,92.0,0.0,1.0,0.0,25.0,0,1.0,0.0,0.0,0,1,29,1.0,0.0,0.0,0.0,0,3,3,3,3,6,1.39,68.13536728520475,1.0,0.0,0.0,85.84295
2,1,84.0,1.0,0.0,0.0,59.0,0,0.0,0.0,1.0,1,1,36,0.0,0.0,1.0,0.0,0,1,2,2,3,6,2.75,136.0,0.0,0.0,1.0,310.88624
2,2,67.0,0.0,1.0,0.0,50.0,0,0.0,0.0,1.0,1,1,20,0.0,0.0,0.0,1.0,0,2,1,3,3,6,2.13,107.06726025220618,0.0,0.0,1.0,125.94937
1,1,19.0,0.0,0.0,1.0,61.0,1,1.0,0.0,0.0,0,1,20,0.0,1.0,0.0,0.0,0,2,2,2,1,14,2.67,18.6,0.0,1.0,0.0,176.02861
1,1,19.0,0.0,0.0,1.0,6.0,0,0.0,0.0,1.0,0,0,21,0.0,1.0,0.0,0.0,0,2,2,2,1,6,3.25,30.97269467869726,0.0,1.0,0.0,144.54239
1,1,79.0,0.0,0.0,1.0,70.0,1,0.0,1.0,0.0,0,0,27,0.0,1.0,0.0,0.0,0,3,2,2,3,14,2.03,79.0,1.0,0.0,0.0,122.2759
1,1,53.0,0.0,1.0,0.0,68.0,0,0.0,1.0,0.0,1,0,50,0.0,1.0,0.0,0.0,0,2,3,2,2,6,2.79,40.07239168000752,0.0,1.0,0.0,98.113
1,2,90.0,0.0,1.0,0.0,26.0,3,1.0,0.0,0.0,0,1,45,0.0,1.0,0.0,0.0,0,2,3,2,2,46,1.84,69.93227916713123,0.0,0.0,1.0,163.70742
1,2,66.0,0.0,1.0,0.0,56.0,3,0.0,0.0,1.0,0,0,23,1.0,0.0,0.0,0.0,0,2,3,3,2,46,1.43,105.06505639706968,0.0,1.0,0.0,175.49903
1,2,96.0,0.0,1.0,0.0,15.0,2,1.0,0.0,0.0,1,1,43,1.0,0.0,0.0,0.0,0,2,2,2,1,16,1.26,72.82312991116709,0.0,0.0,1.0,126.34443
1,3,122.0,0.0,1.0,0.0,70.0,2,0.0,1.0,0.0,0,0,37,0.0,1.0,0.0,0.0,0,2,1,2,2,16,2.72,92.91208024176971,0.0,1.0,0.0,141.5547
3,4,135.0,0.0,0.0,1.0,48.0,0,0.0,1.0,0.0,1,1,14,0.0,0.0,1.0,0.0,0,3,3,1,2,6,2.43,110.66640686713022,0.0,0.0,1.0,284.04233
2,3,101.0,1.0,0.0,0.0,6.0,0,0.0,0.0,1.0,0,1,4,0.0,1.0,0.0,0.0,0,1,3,1,3,6,3.35,161.3357963110745,0.0,0.0,1.0,370.8086
1,1,50.0,1.0,0.0,0.0,42.0,0,0.0,0.0,1.0,0,1,40,0.0,0.0,0.0,1.0,0,2,2,1,3,6,3.82,81.6,1.0,0.0,0.0,131.70414
1,1,22.0,0.0,1.0,0.0,47.0,2,1.0,0.0,0.0,1,1,3,0.0,0.0,0.0,1.0,0,1,2,2,3,16,1.96,17.641156582670522,0.0,1.0,0.0,112.81739
3,3,100.0,0.0,0.0,1.0,34.0,3,1.0,0.0,0.0,0,1,5,0.0,0.0,0.0,1.0,0,3,2,2,2,46,2.55,60.0,1.0,0.0,0.0,263.90993
2,4,136.0,1.0,0.0,0.0,27.0,0,0.0,1.0,0.0,1,1,7,1.0,0.0,0.0,0.0,0,2,1,2,2,6,2.59,136.0,1.0,0.0,0.0,302.07907
3,1,127.0,0.0,0.0,1.0,66.0,0,0.0,1.0,0.0,0,1,42,0.0,1.0,0.0,0.0,0,1,2,2,3,6,1.62,98.5701402204067,1.0,0.0,0.0,177.26699
5,2,140.0,0.0,1.0,0.0,32.0,0,1.0,0.0,0.0,0,1,4,0.0,0.0,0.0,1.0,0,2,2,3,2,6,4.02,84.6,0.0,0.0,1.0,153.31758
1,1,41.0,1.0,0.0,0.0,41.0,2,0.0,1.0,0.0,0,0,3,0.0,1.0,0.0,0.0,0,2,2,2,2,16,3.31,33.869188722898706,0.0,0.0,1.0,198.35813
4,4,134.0,0.0,0.0,1.0,20.0,0,1.0,0.0,0.0,1,1,7,0.0,0.0,1.0,0.0,0,3,1,2,2,6,2.93,111.70671178864843,0.0,1.0,0.0,316.71819
1,1,38.0,0.0,1.0,0.0,45.0,0,1.0,0.0,0.0,0,1,40,0.0,1.0,0.0,0.0,0,2,2,1,3,6,2.06,23.4,0.0,1.0,0.0,99.28626
1,1,48.0,0.0,1.0,0.0,55.0,2,1.0,0.0,0.0,0,1,11,0.0,0.0,0.0,1.0,0,2,2,2,3,16,2.98,29.4,0.0,1.0,0.0,131.34758
2,2,118.0,0.0,1.0,0.0,40.0,3,1.0,0.0,0.0,0,1,29,1.0,0.0,0.0,0.0,0,1,1,3,3,46,2.1,91.94664249718741,0.0,0.0,1.0,181.28567
1,1,37.0,0.0,1.0,0.0,31.0,0,0.0,0.0,1.0,0,1,1,0.0,0.0,0.0,1.0,0,2,1,1,2,6,2.41,60.8,0.0,0.0,1.0,83.69621
1,1,47.0,0.0,1.0,0.0,52.0,0,1.0,0.0,0.0,0,1,11,0.0,0.0,1.0,0.0,0,1,3,3,3,6,3.09,28.2,0.0,1.0,0.0,108.08102
1,1,55.0,1.0,0.0,0.0,41.0,0,0.0,0.0,1.0,1,1,28,0.0,0.0,0.0,1.0,0,2,2,1,3,6,3.31,88.0,0.0,1.0,0.0,307.47798
1,1,31.0,1.0,0.0,0.0,21.0,0,1.0,0.0,0.0,0,0,10,0.0,0.0,1.0,0.0,0,2,2,1,2,6,2.12,17.4,0.0,1.0,0.0,197.18885
3,3,105.0,0.0,0.0,1.0,27.0,0,0.0,1.0,0.0,0,1,47,0.0,0.0,1.0,0.0,0,3,2,2,2,6,2.37,106.0,0.0,1.0,0.0,272.80377
1,1,25.0,0.0,1.0,0.0,28.0,0,0.0,0.0,1.0,1,1,19,0.0,0.0,1.0,0.0,0,2,1,1,2,6,3.78,40.0,0.0,0.0,1.0,76.35695
2,2,117.0,0.0,0.0,1.0,50.0,0,0.0,0.0,1.0,1,1,13,0.0,1.0,0.0,0.0,0,2,3,3,2,6,1.98,187.11901466944678,0.0,0.0,1.0,282.20531
2,2,112.0,0.0,1.0,0.0,58.0,2,0.0,1.0,0.0,0,1,4,1.0,0.0,0.0,0.0,0,3,3,3,2,16,2.26,109.0,0.0,1.0,0.0,195.18593
3,2,105.0,0.0,1.0,0.0,60.0,0,0.0,0.0,1.0,1,1,25,0.0,0.0,0.0,1.0,0,1,2,2,2,6,2.18,166.94904687286243,1.0,0.0,0.0,123.989
1,1,65.0,0.0,1.0,0.0,68.0,0,1.0,0.0,0.0,0,1,49,1.0,0.0,0.0,0.0,0,3,2,1,2,6,1.71,37.8,0.0,1.0,0.0,106.13729
3,3,125.0,0.0,1.0,0.0,53.0,2,0.0,1.0,0.0,1,1,19,0.0,0.0,1.0,0.0,0,1,1,3,2,16,2.64,125.0,0.0,0.0,1.0,168.99989
2,1,96.0,0.0,1.0,0.0,53.0,1,0.0,1.0,0.0,0,1,38,0.0,0.0,0.0,1.0,0,1,2,2,2,14,4.82,97.0,1.0,0.0,0.0,88.76439
2,1,102.0,1.0,0.0,0.0,48.0,0,0.0,0.0,1.0,0,0,45,0.0,0.0,0.0,1.0,0,3,3,1,2,6,4.69,162.87287076177162,0.0,1.0,0.0,332.7105
2,3,126.0,0.0,0.0,1.0,60.0,1,1.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0.0,0,3,2,3,2,14,2.96,102.52308758106619,0.0,0.0,1.0,265.30936
1,1,29.0,1.0,0.0,0.0,56.0,0,0.0,1.0,0.0,0,1,26,0.0,1.0,0.0,0.0,0,1,1,3,2,6,1.96,28.0,0.0,0.0,1.0,139.99302
3,1,124.0,0.0,0.0,1.0,4.0,1,1.0,0.0,0.0,0,1,33,0.0,1.0,0.0,0.0,0,3,3,2,2,14,3.05,97.09416213360407,1.0,0.0,0.0,192.40102
1,1,59.0,1.0,0.0,0.0,63.0,2,1.0,0.0,0.0,0,1,41,0.0,0.0,1.0,0.0,0,1,2,2,1,16,3.78,34.8,0.0,1.0,0.0,272.73068
3,2,119.0,0.0,0.0,1.0,45.0,0,1.0,0.0,0.0,1,1,44,0.0,0.0,1.0,0.0,0,3,2,2,2,6,3.55,91.84803527589573,1.0,0.0,0.0,164.52856
2,2,98.0,1.0,0.0,0.0,47.0,0,1.0,0.0,0.0,0,1,17,0.0,0.0,0.0,1.0,0,1,2,2,2,6,2.82,76.58954495935595,1.0,0.0,0.0,177.74107
1,1,57.0,0.0,1.0,0.0,55.0,1,1.0,0.0,0.0,0,1,33,0.0,0.0,1.0,0.0,0,3,1,2,2,14,3.48,41.87136035832764,1.0,0.0,0.0,61.64647
1,1,59.0,0.0,1.0,0.0,39.0,0,1.0,0.0,0.0,1,1,5,0.0,0.0,0.0,1.0,0,3,2,2,3,6,2.27,43.558853272777924,1.0,0.0,0.0,69.38438
